year,kind,system,page_number,chapter_code,chapter_name,class_code,amount_czk
2026,exp,exp_druhove,25,327,Ministerstvo dopravy,5021,11619693
2026,exp,exp_druhove,25,327,Ministerstvo dopravy,5022,2640000
2026,exp,exp_druhove,25,328,Český telekomunikační úřad,501,371198145
2026,exp,exp_druhove,25,328,Český telekomunikační úřad,5013,371198145
2026,exp,exp_druhove,25,328,Český telekomunikační úřad,502,15292537
2026,exp,exp_druhove,25,328,Český telekomunikační úřad,5021,4298977
2026,exp,exp_druhove,25,328,Český telekomunikační úřad,5022,10993560
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,501,2982552780
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5011,434395724
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5013,2548157056
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,502,38805066
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5021,31841860
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5022,2640000
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5024,1723206
2026,exp,exp_druhove,25,329,Ministerstvo zemědělství,5025,2600000
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",501,1182506632
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5011,256758480
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5013,925748152
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",502,65725479
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5021,61585479
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5022,2640000
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5024,1000000
2026,exp,exp_druhove,25,333,"Ministerstvo školství, mládeže a tělovýchovy",5025,500000
2026,exp,exp_druhove,25,334,Ministerstvo kultury,501,217325046
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5011,37264964
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5013,180060082
2026,exp,exp_druhove,25,334,Ministerstvo kultury,502,17410819
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5021,14170819
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5022,2640000
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5024,300000
2026,exp,exp_druhove,25,334,Ministerstvo kultury,5025,300000
2026,exp,exp_druhove,25,335,Ministerstvo zdravotnictví,501,1792342454
2026,exp,exp_druhove,25,335,Ministerstvo zdravotnictví,5011,379621319
2026,exp,exp_druhove,25,335,Ministerstvo zdravotnictví,5013,1412721135
2026,exp,exp_druhove,25,335,Ministerstvo zdravotnictví,502,78125708
2026,exp,exp_druhove,25,335,Ministerstvo zdravotnictví,5021,78125708
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,501,15701439388
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5011,8067345766
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5012,4830650120
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5013,271532321
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5014,2531911181
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,502,7655939766
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5021,96092771
2026,exp,exp_druhove,25,336,Ministerstvo spravedlnosti,5022,7278893848
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,501,82577362
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,5011,10713539
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,5013,64765223
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,5014,7098600
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,502,1890912
2026,exp,exp_druhove,25,343,Úřad pro ochranu osobních údajů,5021,1890912
2026,exp,exp_druhove,25,344,Úřad průmyslového vlastnictví,501,134860172
2026,exp,exp_druhove,25,344,Úřad průmyslového vlastnictví,5011,18584984
2026,exp,exp_druhove,25,344,Úřad průmyslového vlastnictví,5013,116275188
2026,exp,exp_druhove,25,344,Úřad průmyslového vlastnictví,502,993809
2026,exp,exp_druhove,25,344,Úřad průmyslového vlastnictví,5021,993809
2026,exp,exp_druhove,25,345,Český statistický úřad,501,729161494
2026,exp,exp_druhove,25,345,Český statistický úřad,5011,72881005
2026,exp,exp_druhove,25,345,Český statistický úřad,5013,653076849
2026,exp,exp_druhove,25,345,Český statistický úřad,5014,3203640
2026,exp,exp_druhove,25,345,Český statistický úřad,502,15794294
2026,exp,exp_druhove,25,345,Český statistický úřad,5021,15794294
2026,exp,exp_druhove,25,346,Český úřad zeměměřický a katastrální,501,2618971941
2026,exp,exp_druhove,25,346,Český úřad zeměměřický a katastrální,5011,169013080
2026,exp,exp_druhove,25,346,Český úřad zeměměřický a katastrální,5013,2449958861
2026,exp,exp_druhove,25,346,Český úřad zeměměřický a katastrální,502,3386909
2026,exp,exp_druhove,25,346,Český úřad zeměměřický a katastrální,5021,3386909
2026,exp,exp_druhove,25,348,Český báňský úřad,501,135314223
2026,exp,exp_druhove,25,348,Český báňský úřad,5011,26179793
2026,exp,exp_druhove,25,348,Český báňský úřad,5013,109134430
2026,exp,exp_druhove,25,348,Český báňský úřad,502,93813
2026,exp,exp_druhove,25,348,Český báňský úřad,5021,93813
2026,exp,exp_druhove,25,349,Energetický regulační úřad,501,205532372
2026,exp,exp_druhove,25,349,Energetický regulační úřad,5011,28638904
2026,exp,exp_druhove,25,349,Energetický regulační úřad,5013,165899908
2026,exp,exp_druhove,25,349,Energetický regulační úřad,5014,10993560
2026,exp,exp_druhove,25,349,Energetický regulační úřad,502,2315524
2026,exp,exp_druhove,25,349,Energetický regulační úřad,5021,2315524
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,501,183684021
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,5011,24804480
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,5013,147755901
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,5014,11123640
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,502,2303182
2026,exp,exp_druhove,25,353,Úřad pro ochranu hospodářské soutěže,5021,2303182
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,501,128658481
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,5011,89778484
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,5013,38879997
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,502,5187932
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,5021,877052
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,5022,4087380
2026,exp,exp_druhove,25,355,Ústav pro studium totalitních režimů,5026,223500
2026,exp,exp_druhove,25,358,Ústavní soud,501,88681434
2026,exp,exp_druhove,25,358,Ústavní soud,5011,88681434
2026,exp,exp_druhove,25,358,Ústavní soud,502,54836200
2026,exp,exp_druhove,25,358,Ústavní soud,5021,961000
2026,exp,exp_druhove,25,358,Ústavní soud,5022,53875200
2026,exp,exp_druhove,25,359,Úřad Národní rozpočtové rady,501,8693040
2026,exp,exp_druhove,25,359,Úřad Národní rozpočtové rady,5011,8693040
2026,exp,exp_druhove,25,359,Úřad Národní rozpočtové rady,502,6871320
2026,exp,exp_druhove,25,359,Úřad Národní rozpočtové rady,5021,900000
2026,exp,exp_druhove,25,359,Úřad Národní rozpočtové rady,5022,5971320
2026,exp,exp_druhove,25,361,Akademie věd České republiky,501,49624840
2026,exp,exp_druhove,25,361,Akademie věd České republiky,5011,49624840
2026,exp,exp_druhove,25,361,Akademie věd České republiky,502,9800900
2026,exp,exp_druhove,25,361,Akademie věd České republiky,5021,9800900
2026,exp,exp_druhove,25,362,Národní sportovní agentura,501,52870383
2026,exp,exp_druhove,25,362,Národní sportovní agentura,5011,7844046
2026,exp,exp_druhove,25,362,Národní sportovní agentura,5013,45026337
2026,exp,exp_druhove,25,362,Národní sportovní agentura,502,7919540
2026,exp,exp_druhove,25,362,Národní sportovní agentura,5021,2000000
2026,exp,exp_druhove,25,362,Národní sportovní agentura,5022,5919540
2026,exp,exp_druhove,25,364,Digitální a informační agentura,501,208518675
2026,exp,exp_druhove,25,364,Digitální a informační agentura,5011,28041903
2026,exp,exp_druhove,25,364,Digitální a informační agentura,5013,180476772
2026,exp,exp_druhove,25,364,Digitální a informační agentura,502,30907015
2026,exp,exp_druhove,25,364,Digitální a informační agentura,5021,28907015
2026,exp,exp_druhove,25,364,Digitální a informační agentura,5024,1000000
2026,exp,exp_druhove,25,364,Digitální a informační agentura,5025,1000000
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,501,23614589
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,5011,2010067
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,5013,12994402
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,5014,8610120
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,502,700000
2026,exp,exp_druhove,25,371,Úřad pro dohled nad hospodařením polit. stran a polit. hnutí,5021,700000
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,501,29739896
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,5011,2100876
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,5013,27639020
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,502,20014056
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,5021,1317696
2026,exp,exp_druhove,25,372,Rada pro rozhlasové a televizní vysílání,5022,18696360
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,501,223901683
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,5011,130487714
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,5013,93413969
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,502,1357529
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,5021,907529
2026,exp,exp_druhove,25,374,Správa státních hmotných rezerv,5024,450000
2026,exp,exp_druhove,25,375,Státní úřad pro jadernou bezpečnost,501,197016605
2026,exp,exp_druhove,25,375,Státní úřad pro jadernou bezpečnost,5011,15795779
2026,exp,exp_druhove,25,375,Státní úřad pro jadernou bezpečnost,5013,181220826
2026,exp,exp_druhove,25,375,Státní úřad pro jadernou bezpečnost,502,2000700
2026,exp,exp_druhove,25,375,Státní úřad pro jadernou bezpečnost,5021,2000700
2026,exp,exp_druhove,25,376,Generální inspekce bezpečnostních sborů,501,306747394
2026,exp,exp_druhove,25,376,Generální inspekce bezpečnostních sborů,5011,32207002
2026,exp,exp_druhove,25,376,Generální inspekce bezpečnostních sborů,5012,274540392
2026,exp,exp_druhove,25,376,Generální inspekce bezpečnostních sborů,502,2079040
2026,exp,exp_druhove,25,376,Generální inspekce bezpečnostních sborů,5021,845040
2026,exp,exp_druhove,25,377,Technologická agentura České republiky,501,102772717
2026,exp,exp_druhove,25,377,Technologická agentura České republiky,5011,102772717
2026,exp,exp_druhove,25,377,Technologická agentura České republiky,502,9523835
2026,exp,exp_druhove,25,377,Technologická agentura České republiky,5021,9523835
2026,exp,exp_druhove,25,378,Národní úřad pro kybernetickou a informační bezpečnost,501,283892099
2026,exp,exp_druhove,25,378,Národní úřad pro kybernetickou a informační bezpečnost,5011,283892099
2026,exp,exp_druhove,25,378,Národní úřad pro kybernetickou a informační bezpečnost,502,3708051
2026,exp,exp_druhove,25,378,Národní úřad pro kybernetickou a informační bezpečnost,5021,3708051
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,501,363120542
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,5011,363120542
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,502,36919034
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,5021,1719194
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,5022,35055840
2026,exp,exp_druhove,25,381,Nejvyšší kontrolní úřad,5024,144000
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,503,44776882
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,504,865000
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,50,176917866
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,513,1240000
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,514,25000
2026,exp,exp_druhove,26,301,Kancelář prezidenta republiky,516,15276443
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,503,207627030
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,504,16420000
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,50,878822273
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,512,100000
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,513,17434000
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,514,250000
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,515,38890000
2026,exp,exp_druhove,26,302,Poslanecká sněmovna Parlamentu,516,353367428
2026,exp,exp_druhove,26,303,Senát Parlamentu,503,98362336
2026,exp,exp_druhove,26,303,Senát Parlamentu,504,6300000
2026,exp,exp_druhove,26,303,Senát Parlamentu,50,395748666
2026,exp,exp_druhove,26,303,Senát Parlamentu,513,10274563
2026,exp,exp_druhove,26,303,Senát Parlamentu,514,400000
2026,exp,exp_druhove,26,303,Senát Parlamentu,515,19270000
2026,exp,exp_druhove,26,303,Senát Parlamentu,516,132338588
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,503,176656046
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,504,3113503
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,50,744208238
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,512,5000
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,513,14509500
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,514,160000
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,515,13926749
2026,exp,exp_druhove,26,304,Úřad vlády České republiky,516,89827835
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,503,411262755
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,504,18640128
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,506,381650000
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,50,2021147733
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,513,70093506
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,514,55000
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,515,115225000
2026,exp,exp_druhove,26,306,Ministerstvo zahraničních věcí,516,2923104474
2026,exp,exp_druhove,26,307,Ministerstvo obrany,5027,211000000
2026,exp,exp_druhove,26,307,Ministerstvo obrany,5028,320000000
2026,exp,exp_druhove,26,307,Ministerstvo obrany,5029,1123450200
2026,exp,exp_druhove,26,307,Ministerstvo obrany,503,9697434127
2026,exp,exp_druhove,26,307,Ministerstvo obrany,504,6044500
2026,exp,exp_druhove,26,307,Ministerstvo obrany,505,50000
2026,exp,exp_druhove,26,307,Ministerstvo obrany,50,36683648626
2026,exp,exp_druhove,26,307,Ministerstvo obrany,512,1120474
2026,exp,exp_druhove,26,307,Ministerstvo obrany,513,18891183864
2026,exp,exp_druhove,26,307,Ministerstvo obrany,514,200000100
2026,exp,exp_druhove,26,307,Ministerstvo obrany,515,2051788626
2026,exp,exp_druhove,26,307,Ministerstvo obrany,516,12863464899
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,503,67348714
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,50,266605264
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,513,28029500
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,514,83000
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,515,14260000
2026,exp,exp_druhove,26,308,Národní bezpečnostní úřad,516,56333207
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,503,44746124
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,504,800000
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,50,182794209
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,512,100000
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,513,3852503
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,514,50000
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,515,4497276
2026,exp,exp_druhove,26,309,Kancelář veřejného ochránce práv a ochránce práv dětí,516,17151372
2026,exp,exp_druhove,26,312,Ministerstvo financí,5028,2121882
2026,exp,exp_druhove,26,312,Ministerstvo financí,503,4903100684
2026,exp,exp_druhove,26,312,Ministerstvo financí,504,20482938
2026,exp,exp_druhove,26,312,Ministerstvo financí,50,19435484245
2026,exp,exp_druhove,26,312,Ministerstvo financí,512,1245000
2026,exp,exp_druhove,26,312,Ministerstvo financí,513,248201380
2026,exp,exp_druhove,26,312,Ministerstvo financí,514,915581
2026,exp,exp_druhove,26,312,Ministerstvo financí,515,473977545
2026,exp,exp_druhove,26,312,Ministerstvo financí,516,3627269496
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,503,4280614804
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,504,881234
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,50,15532549502
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,512,964350
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,513,211907635
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,515,367163395
2026,exp,exp_druhove,26,313,Ministerstvo práce a sociálních věcí,516,5946300128
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,5028,158553858
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,5029,22199968
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,503,16027679907
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,504,274960556
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,50,64337622664
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,512,18117341
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,513,2908086986
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,514,1548116
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,515,2888606908
2026,exp,exp_druhove,26,314,Ministerstvo vnitra,516,10781325726
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,503,438784153
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,504,186300
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,50,1737648343
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,513,23305185
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,514,125000
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,515,44086025
2026,exp,exp_druhove,26,315,Ministerstvo životního prostředí,516,438396868
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,503,249453152
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,504,4520000
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,50,992408085
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,513,142000
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,515,436000
2026,exp,exp_druhove,26,317,Ministerstvo pro místní rozvoj,516,908353984
2026,exp,exp_druhove,26,321,Grantová agentura České republiky,503,20127800
2026,exp,exp_druhove,26,321,Grantová agentura České republiky,50,84709112
2026,exp,exp_druhove,26,321,Grantová agentura České republiky,513,2085000
2026,exp,exp_druhove,26,321,Grantová agentura České republiky,516,72784493
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,503,418874457
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,504,8140000
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,50,1680204285
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,512,100000
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,513,30545184
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,514,349000
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,515,66465664
2026,exp,exp_druhove,26,322,Ministerstvo průmyslu a obchodu,516,1078248705
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,503,246680751
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,504,13275588
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,50,989781050
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,513,394513553
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,514,166800
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,515,58452298
2026,exp,exp_druhove,26,327,Ministerstvo dopravy,516,685618872
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,503,32911801
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,504,4300000
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,50,423702483
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,512,100000
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,513,9460000
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,514,250000
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,515,6020000
2026,exp,exp_druhove,26,328,Český telekomunikační úřad,516,38359231
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,503,1018099363
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,504,3731000
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,50,4043188209
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,512,40000
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,513,249272728
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,514,546500
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,515,184844000
2026,exp,exp_druhove,26,329,Ministerstvo zemědělství,516,2033935050
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",503,418235212
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",504,4178085
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",50,1670645408
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",513,46343919
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",514,205000
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",515,24367416
2026,exp,exp_druhove,26,333,"Ministerstvo školství, mládeže a tělovýchovy",516,289439105
2026,exp,exp_druhove,26,334,Ministerstvo kultury,503,78468174
2026,exp,exp_druhove,26,334,Ministerstvo kultury,504,60000
2026,exp,exp_druhove,26,334,Ministerstvo kultury,50,313264039
2026,exp,exp_druhove,26,334,Ministerstvo kultury,513,6330200
2026,exp,exp_druhove,26,334,Ministerstvo kultury,514,91320
2026,exp,exp_druhove,26,334,Ministerstvo kultury,515,10995000
2026,exp,exp_druhove,26,334,Ministerstvo kultury,516,69678191
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,503,622630185
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,50,2493098347
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,512,145000
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,513,551874337
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,514,245100
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,515,76307522
2026,exp,exp_druhove,26,335,Ministerstvo zdravotnictví,516,906823654
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,5029,280953147
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,503,7903565965
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,504,204072980
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,50,31465018099
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,512,2011324
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,513,1111732548
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,514,233000
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,515,1160788039
2026,exp,exp_druhove,26,336,Ministerstvo spravedlnosti,516,1503462174
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,503,28278172
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,50,112746446
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,513,2078106
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,514,20000
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,515,3570361
2026,exp,exp_druhove,26,343,Úřad pro ochranu osobních údajů,516,55737906
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,503,45918645
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,504,2000000
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,50,183772626
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,513,3000000
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,514,100000
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,515,4500000
2026,exp,exp_druhove,26,344,Úřad průmyslového vlastnictví,516,27704099
2026,exp,exp_druhove,26,345,Český statistický úřad,503,251792355
2026,exp,exp_druhove,26,345,Český statistický úřad,504,4914100
2026,exp,exp_druhove,26,345,Český statistický úřad,50,1001662243
2026,exp,exp_druhove,26,345,Český statistický úřad,512,150000
2026,exp,exp_druhove,26,345,Český statistický úřad,513,7287643
2026,exp,exp_druhove,26,345,Český statistický úřad,514,33000
2026,exp,exp_druhove,26,345,Český statistický úřad,515,21764089
2026,exp,exp_druhove,26,345,Český statistický úřad,516,50086081
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,503,886357292
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,504,262000
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,50,3508978142
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,512,109000
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,513,26276200
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,515,99541400
2026,exp,exp_druhove,26,346,Český úřad zeměměřický a katastrální,516,528332937
2026,exp,exp_druhove,26,348,Český báňský úřad,503,45767916
2026,exp,exp_druhove,26,348,Český báňský úřad,50,181175952
2026,exp,exp_druhove,26,348,Český báňský úřad,513,1857000
2026,exp,exp_druhove,26,348,Český báňský úřad,514,3000
2026,exp,exp_druhove,26,348,Český báňský úřad,515,4085000
2026,exp,exp_druhove,26,348,Český báňský úřad,516,13606595
2026,exp,exp_druhove,26,349,Energetický regulační úřad,503,70252588
2026,exp,exp_druhove,26,349,Energetický regulační úřad,504,6550000
2026,exp,exp_druhove,26,349,Energetický regulační úřad,50,284650484
2026,exp,exp_druhove,26,349,Energetický regulační úřad,513,6050000
2026,exp,exp_druhove,26,349,Energetický regulační úřad,514,30000
2026,exp,exp_druhove,26,349,Energetický regulační úřad,515,6545000
2026,exp,exp_druhove,26,349,Energetický regulační úřad,516,68780463
